"GameDay","GameID","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","PlayerType","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2017-03-22","776833","7","Milwaukee","15","Sacramento","V","","Western","","W","","235","116","43","81","16","35","14","19","38","28","9","4","7","10","11"
"2017-03-22","776833","15","Sacramento","7","Milwaukee","H","","Western","","L","","236","98","41","84","10","26","6","10","37","19","6","6","8","12","15"
"2017-03-22","776834","21","New York","26","Utah","V","","Western","","L","","236","101","38","79","9","21","16","18","36","19","4","1","8","11","26"
"2017-03-22","776834","26","Utah","21","New York","H","","Western","","W","","234","108","41","89","7","28","19","29","46","18","5","7","18","7","11"
"2017-03-22","776835","6","Atlanta","20","Washington","V","","Western","","L","","234","100","34","86","8","25","24","29","44","20","11","5","11","16","19"
"2017-03-22","776835","20","Washington","6","Atlanta","H","","Western","","W","","235","104","38","95","11","34","17","23","55","23","9","6","18","19","26"
"2017-03-23","776836","14","Phoenix","36","Brooklyn","V","","Western","","L","","236","98","34","93","7","25","23","34","50","16","14","3","15","19","30"
"2017-03-23","776836","36","Brooklyn","14","Phoenix","H","","Western","","W","","233","126","43","95","8","29","32","42","61","25","11","5","17","17","26"
"2017-03-23","776837","11","L.A. Clippers","23","Dallas","V","","Western","","L","","235","95","36","80","9","27","14","21","45","18","6","2","9","17","16"
"2017-03-23","776837","23","Dallas","11","L.A. Clippers","H","","Western","","W","","233","97","38","82","9","26","12","18","34","26","11","4","4","9","18"
"2017-03-23","776838","10","Toronto","16","Miami","V","","Western","","W","","235","101","35","79","6","23","25","32","51","10","9","3","11","17","21"
"2017-03-23","776838","16","Miami","10","Toronto","H","","Western","","L","","235","84","32","82","6","23","14","23","36","20","8","11","10","16","23"
"2017-03-23","776839","4","Portland","21","New York","H","","Western","","W","","232","110","39","80","11","21","21","29","50","15","8","2","10","13","20"
"2017-03-23","776839","21","New York","4","Portland","V","","Western","","L","","235","95","36","88","5","22","18","20","40","23","5","9","9","11","20"
"2017-03-23","776840","17","San Antonio","31","Memphis","H","","Western","","W","","235","97","37","77","8","26","15","23","35","26","6","5","6","6","19"
"2017-03-23","776840","31","Memphis","17","San Antonio","V","","Western","","L","","236","90","34","78","10","29","12","15","42","18","4","4","10","13","18"
"2017-03-24","776841","5","Boston","14","Phoenix","H","","Western","","W","","237","130","44","94","14","41","28","35","50","31","8","5","12","15","32"
"2017-03-24","776841","14","Phoenix","5","Boston","V","","Western","","L","","237","120","39","86","6","19","36","49","49","23","9","3","10","13","30"
"2017-03-24","776842","8","Chicago","28","Philadelphia","H","","Western","","L","","236","107","37","91","10","24","23","31","39","22","9","5","15","14","15"
"2017-03-24","776842","28","Philadelphia","8","Chicago","V","","Western","","W","","236","117","46","83","8","25","17","23","46","23","10","4","11","18","22"
"2017-03-24","776843","3","Charlotte","9","Cleveland","H","","Western","","L","","236","105","38","90","10","38","19","24","42","18","6","4","14","9","17"
"2017-03-24","776843","9","Cleveland","3","Charlotte","V","","Western","","W","","235","112","41","74","9","25","21","24","38","26","6","5","3","12","22"
"2017-03-24","776844","15","Sacramento","25","Golden State","V","","Western","","L","","236","100","40","83","10","21","10","13","37","27","7","4","6","19","16"
"2017-03-24","776844","25","Golden State","15","Sacramento","H","","Western","","W","","235","114","44","89","10","31","16","18","44","37","14","8","13","12","15"
"2017-03-24","776845","1","Houston","38","New Orleans","H","","Western","","W","","235","117","44","93","14","39","15","20","59","29","5","3","15","18","19"
"2017-03-24","776845","38","New Orleans","1","Houston","V","","Western","","L","","236","107","41","91","14","38","11","14","36","28","9","7","6","10","15"
"2017-03-24","776846","18","Indiana","24","Denver","H","","Western","","L","","235","117","48","95","13","24","8","11","39","19","9","8","11","12","29"
"2017-03-24","776846","24","Denver","18","Indiana","V","","Western","","W","","236","125","39","82","7","27","40","43","46","23","8","4","11","13","15"
"2017-03-24","776847","2","Minnesota","27","L.A. Lakers","V","","Western","","L","","260","119","46","95","7","21","20","22","37","32","13","10","12","13","20"
"2017-03-24","776847","27","L.A. Lakers","2","Minnesota","H","","Western","","W","","260","130","46","88","14","23","24","28","42","26","6","2","9","20","23"
"2017-03-24","776848","6","Atlanta","7","Milwaukee","V","","Western","","L","","234","97","34","83","8","22","21","24","49","20","5","3","13","17","19"
"2017-03-24","776848","7","Milwaukee","6","Atlanta","H","","Western","","W","","235","100","39","88","8","27","14","16","35","27","10","6","9","8","23"
"2017-03-24","776849","13","Orlando","22","Detroit","H","","Western","","W","","232","115","47","91","12","26","9","13","47","36","4","6","6","10","17"
"2017-03-24","776849","22","Detroit","13","Orlando","V","","Western","","L","","235","87","34","96","2","22","17","20","50","21","3","3","12","8","17"
"2017-03-24","776850","20","Washington","36","Brooklyn","H","","Western","","W","","232","129","49","97","10","26","21","22","46","29","9","5","11","10","19"
"2017-03-24","776850","36","Brooklyn","20","Washington","V","","Western","","L","","234","108","43","82","3","15","19","26","38","24","5","4","6","14","22"
"2017-03-25","776851","9","Cleveland","20","Washington","H","","Western","","L","","234","115","41","83","12","33","21","27","32","24","6","6","11","13","18"
"2017-03-25","776851","20","Washington","9","Cleveland","V","","Western","","W","","232","125","48","81","8","18","21","26","40","24","9","4","11","11","23"
"2017-03-25","776852","10","Toronto","23","Dallas","V","","Western","","W","","235","94","39","81","9","21","7","9","44","22","9","3","12","14","21"
"2017-03-25","776852","23","Dallas","10","Toronto","H","","Western","","L","","234","86","31","82","7","28","17","20","40","20","10","4","12","12","16"
"2017-03-25","776853","11","L.A. Clippers","26","Utah","H","","Western","","W","","235","108","38","85","7","27","25","28","48","14","9","5","12","10","17"
"2017-03-25","776853","26","Utah","11","L.A. Clippers","V","","Western","","L","","233","95","37","86","8","26","13","18","43","22","5","3","12","14","22"
"2017-03-25","776854","2","Minnesota","4","Portland","V","","Western","","L","","235","100","37","75","2","10","24","32","27","15","10","4","6","8","14"
"2017-03-25","776854","4","Portland","2","Minnesota","H","","Western","","W","","235","112","45","72","11","22","11","17","35","24","6","3","5","14","20"
"2017-03-25","776855","17","San Antonio","21","New York","H","","Western","","W","","232","106","45","99","10","25","6","8","50","28","11","6","16","14","18"
"2017-03-25","776855","21","New York","17","San Antonio","V","","Western","","L","","236","98","41","87","3","10","13","15","45","24","6","5","12","16","16"
"2017-03-26","776856","6","Atlanta","36","Brooklyn","H","","Western","","L","","236","92","34","98","5","27","19","32","58","16","10","3","26","20","19"
"2017-03-26","776856","36","Brooklyn","6","Atlanta","V","","Western","","W","","234","107","38","86","6","22","25","30","50","21","13","7","12","17","25"
"2017-03-26","776857","5","Boston","16","Miami","H","","Western","","W","","235","112","41","77","8","24","22","25","35","32","8","3","8","16","19"
"2017-03-26","776857","16","Miami","5","Boston","V","","Western","","L","","236","108","41","91","7","29","19","24","40","19","9","5","16","15","22"
"2017-03-26","776858","3","Charlotte","14","Phoenix","H","","Western","","W","","236","120","42","87","14","30","22","24","41","29","8","2","8","7","14"
"2017-03-26","776858","14","Phoenix","3","Charlotte","V","","Western","","L","","236","106","41","81","6","16","18","22","39","25","6","3","8","12","17"
"2017-03-26","776859","24","Denver","38","New Orleans","H","","Western","","L","","233","90","36","95","6","25","12","14","49","21","3","1","8","10","13"
"2017-03-26","776859","38","New Orleans","24","Denver","V","","Western","","W","","234","115","48","97","9","27","10","12","59","29","7","4","10","9","18"
"2017-03-26","776860","25","Golden State","31","Memphis","H","","Western","","W","","232","106","39","72","17","31","11","15","38","30","9","4","8","18","15"
"2017-03-26","776860","31","Memphis","25","Golden State","V","","Western","","L","","234","94","38","84","8","28","10","15","37","21","11","0","13","13","13"
"2017-03-26","776861","1","Houston","35","Oklahoma City","H","","Western","","W","","236","137","50","79","20","39","17","21","36","32","8","4","2","19","23"
"2017-03-26","776861","35","Oklahoma City","1","Houston","V","","Western","","L","","233","125","47","94","11","30","20","28","42","27","15","3","16","16","21"
"2017-03-26","776862","18","Indiana","28","Philadelphia","H","","Western","","W","","235","107","38","89","7","17","24","29","51","16","9","4","12","9","13"
"2017-03-26","776862","28","Philadelphia","18","Indiana","V","","Western","","L","","236","94","35","88","14","41","10","14","48","19","7","5","8","14","23"
"2017-03-26","776863","11","L.A. Clippers","15","Sacramento","H","","Western","","L","","234","97","32","78","10","29","23","28","45","20","7","2","6","9","14"
"2017-03-26","776863","15","Sacramento","11","L.A. Clippers","V","","Western","","W","","236","98","38","84","13","28","9","13","46","23","5","4","6","12","25"
"2017-03-26","776864","4","Portland","27","L.A. Lakers","V","","Western","","W","","234","97","36","89","12","28","13","18","61","24","8","4","12","13","16"
"2017-03-26","776864","27","L.A. Lakers","4","Portland","H","","Western","","L","","236","81","33","84","5","21","10","17","42","19","7","3","1","10","17"
"2017-03-26","776865","7","Milwaukee","8","Chicago","H","","Western","","L","","235","94","37","84","7","23","13","17","34","20","8","0","9","9","9"
"2017-03-26","776865","8","Chicago","7","Milwaukee","V","","Western","","W","","234","109","46","85","10","21","7","10","49","33","4","2","10","14","16"
"2017-03-27","776866","23","Dallas","35","Oklahoma City","H","","Western","","L","","236","91","33","80","10","29","15","19","39","23","12","4","8","14","16"
"2017-03-27","776866","35","Oklahoma City","23","Dallas","V","","Western","","W","","235","92","37","85","6","23","12","14","48","17","10","7","11","17","21"
"2017-03-27","776867","21","New York","22","Detroit","H","","Western","","W","","236","109","45","84","7","21","12","13","37","26","13","5","4","12","16"
"2017-03-27","776867","22","Detroit","21","New York","V","","Western","","L","","236","95","36","84","9","23","14","21","42","18","4","3","12","18","16"
"2017-03-27","776868","15","Sacramento","31","Memphis","H","","Western","","W","","236","91","31","67","6","25","23","30","36","16","4","6","8","11","23"
"2017-03-27","776868","31","Memphis","15","Sacramento","V","","Western","","L","","237","90","31","90","5","26","23","29","45","15","4","2","19","7","18"
"2017-03-27","776869","9","Cleveland","17","San Antonio","V","","Western","","L","","233","74","31","83","4","26","8","13","40","20","8","2","9","16","20"
"2017-03-27","776869","17","San Antonio","9","Cleveland","H","","Western","","W","","233","103","41","86","7","26","14","17","52","24","11","7","10","12","18"
"2017-03-27","776870","10","Toronto","13","Orlando","H","","Western","","W","","233","131","49","83","10","15","23","35","43","24","7","8","9","15","25"
"2017-03-27","776870","13","Orlando","10","Toronto","V","","Western","","L","","233","112","43","88","4","20","22","28","33","19","11","3","8","11","23"
"2017-03-27","776871","26","Utah","38","New Orleans","H","","Western","","W","","235","108","41","85","15","27","11","18","49","27","6","6","11","10","22"
"2017-03-27","776871","38","New Orleans","26","Utah","V","","Western","","L","","237","100","37","80","10","25","16","24","37","17","7","7","5","9","17"
"2017-03-28","776872","6","Atlanta","14","Phoenix","H","","Western","","W","","235","95","34","85","6","27","21","29","51","24","5","6","9","19","23"
"2017-03-28","776872","14","Phoenix","6","Atlanta","V","","Western","","L","","236","91","35","96","7","31","14","24","48","25","12","6","14","15","31"
"2017-03-28","776873","28","Philadelphia","36","Brooklyn","V","","Western","","W","","235","106","39","91","10","33","18","21","53","21","7","9","12","16","23"
"2017-03-28","776873","36","Brooklyn","28","Philadelphia","H","","Western","","L","","233","101","38","94","9","32","16","24","50","22","11","5","13","13","19"
"2017-03-28","776874","3","Charlotte","7","Milwaukee","H","","Western","","L","","234","108","39","80","7","28","23","29","31","25","7","1","5","2","12"
"2017-03-28","776874","7","Milwaukee","3","Charlotte","V","","Western","","W","","235","118","46","74","14","30","12","17","42","31","1","3","3","14","26"
"2017-03-28","776875","16","Miami","22","Detroit","V","","Western","","W","","235","97","36","79","5","21","20","28","44","18","5","4","11","12","18"
"2017-03-28","776875","22","Detroit","16","Miami","H","","Western","","L","","235","96","36","85","8","27","16","21","51","20","7","5","16","12","23"
"2017-03-28","776876","1","Houston","25","Golden State","H","","Western","","L","","237","106","33","85","5","31","35","39","38","20","9","2","10","14","14"
"2017-03-28","776876","25","Golden State","1","Houston","V","","Western","","W","","233","113","45","88","11","41","12","16","44","33","9","7","8","16","29"
"2017-03-28","776877","2","Minnesota","18","Indiana","V","","Western","","W","","236","115","37","77","9","20","32","37","35","22","10","9","11","15","22"
"2017-03-28","776877","18","Indiana","2","Minnesota","H","","Western","","L","","236","114","40","81","5","18","29","35","37","25","9","4","12","14","22"
"2017-03-28","776878","20","Washington","27","L.A. Lakers","V","","Western","","W","","235","119","48","94","6","23","17","25","41","24","12","3","13","12","20"
"2017-03-28","776878","27","L.A. Lakers","20","Washington","H","","Western","","L","","235","108","43","85","8","22","14","16","43","21","6","9","11","18","19"
"2017-03-28","776879","4","Portland","24","Denver","H","","Western","","W","","236","122","45","91","8","27","24","33","48","15","7","6","16","9","18"
"2017-03-28","776879","24","Denver","4","Portland","V","","Western","","L","","234","113","44","95","9","30","16","20","47","23","3","6","13","11","24"
"2017-03-29","776880","5","Boston","7","Milwaukee","H","","Western","","L","","234","100","35","88","12","37","18","23","42","24","8","3","15","16","18"
"2017-03-29","776880","7","Milwaukee","5","Boston","V","","Western","","W","","234","103","41","78","8","22","13","17","35","27","9","8","7","14","21"
"2017-03-29","776881","11","L.A. Clippers","20","Washington","H","","Western","","W","","235","133","47","83","12","30","27","37","41","27","6","4","8","10","22"
"2017-03-29","776881","20","Washington","11","L.A. Clippers","V","","Western","","L","","233","124","46","93","13","34","19","29","43","22","7","0","14","10","31"
"2017-03-29","776882","18","Indiana","31","Memphis","V","","Western","","L","","234","97","37","85","10","25","13","15","43","19","5","7","12","12","18"
"2017-03-29","776882","31","Memphis","18","Indiana","H","","Western","","W","","234","110","41","88","12","32","16","18","43","22","8","3","9","8","19"
"2017-03-29","776883","23","Dallas","38","New Orleans","V","","Western","","L","","233","118","44","91","14","27","16","17","38","25","3","4","8","5","21"
"2017-03-29","776883","38","New Orleans","23","Dallas","H","","Western","","W","","236","121","42","83","12","30","25","33","43","26","5","5","10","6","18"
"2017-03-29","776884","16","Miami","21","New York","V","","Western","","W","","235","105","40","84","12","25","13","17","40","18","11","7","8","10","23"
"2017-03-29","776884","21","New York","16","Miami","H","","Western","","L","","234","88","33","89","5","25","17","21","52","19","2","6","17","14","16"
"2017-03-29","776885","13","Orlando","35","Oklahoma City","H","","Western","","L","","260","106","39","97","9","30","19","27","53","24","9","8","11","14","22"
"2017-03-29","776885","35","Oklahoma City","13","Orlando","V","","Western","","W","","260","114","43","102","10","33","18","28","57","18","11","7","11","11","20"
"2017-03-29","776886","6","Atlanta","28","Philadelphia","V","","Western","","W","","234","99","34","80","9","18","22","26","47","19","7","3","15","17","15"
"2017-03-29","776886","28","Philadelphia","6","Atlanta","H","","Western","","L","","237","92","36","87","11","39","9","11","40","30","7","3","13","14","19"
"2017-03-29","776887","15","Sacramento","26","Utah","H","","Western","","L","","234","82","34","75","2","15","12","18","32","14","7","1","2","13","17"
"2017-03-29","776887","26","Utah","15","Sacramento","V","","Western","","W","","233","112","42","79","13","32","15","19","43","22","10","3","7","11","18"
"2017-03-29","776888","17","San Antonio","25","Golden State","H","","Western","","L","","232","98","34","83","9","24","21","26","41","19","9","8","15","15","12"
"2017-03-29","776888","25","Golden State","17","San Antonio","V","","Western","","W","","234","110","43","84","13","26","11","11","34","31","7","7","9","15","22"
"2017-03-29","776889","3","Charlotte","10","Toronto","V","","Western","","W","","234","110","39","86","16","32","16","21","38","23","6","2","11","8","18"
"2017-03-29","776889","10","Toronto","3","Charlotte","H","","Western","","L","","235","106","38","83","11","31","19","24","44","23","4","7","13","13","22"
"2017-03-30","776890","8","Chicago","9","Cleveland","H","","Western","","W","","235","99","38","90","12","25","11","18","51","26","11","3","15","12","15"
"2017-03-30","776890","9","Cleveland","8","Chicago","V","","Western","","L","","237","93","37","83","10","27","9","16","43","22","6","5","9","15","21"
"2017-03-30","776891","22","Detroit","36","Brooklyn","H","","Western","","W","","234","90","36","86","7","18","11","17","53","20","6","7","11","16","11"
"2017-03-30","776891","36","Brooklyn","22","Detroit","V","","Western","","L","","235","89","35","92","10","31","9","12","46","17","4","4","8","12","16"
"2017-03-30","776892","2","Minnesota","27","L.A. Lakers","H","","Western","","W","","235","119","43","89","10","21","23","30","40","30","9","5","14","10","20"
"2017-03-30","776892","27","L.A. Lakers","2","Minnesota","V","","Western","","L","","235","104","40","84","9","27","15","16","42","20","4","5","14","16","22"
"2017-03-30","776893","11","L.A. Clippers","14","Phoenix","V","","Western","","W","","235","124","44","80","12","22","24","34","39","20","4","4","7","14","21"
"2017-03-30","776893","14","Phoenix","11","L.A. Clippers","H","","Western","","L","","236","118","49","92","7","23","13","24","43","24","6","2","13","14","27"
"2017-03-30","776894","1","Houston","4","Portland","V","","Western","","L","","237","107","40","91","8","34","19","23","42","18","9","3","13","18","20"
"2017-03-30","776894","4","Portland","1","Houston","H","","Western","","W","","236","117","43","90","13","33","18","22","41","24","12","8","11","12","16"
"2017-03-31","776895","5","Boston","13","Orlando","H","","Western","","W","","234","117","38","84","12","33","29","34","45","27","6","5","5","11","18"
"2017-03-31","776895","13","Orlando","5","Boston","V","","Western","","L","","235","116","40","98","12","30","24","25","48","28","9","4","11","9","21"
"2017-03-31","776896","3","Charlotte","24","Denver","H","","Western","","W","","234","122","40","86","17","36","25","30","43","26","10","11","10","6","17"
"2017-03-31","776896","24","Denver","3","Charlotte","V","","Western","","L","","235","114","45","90","16","33","8","11","49","32","4","1","10","13","19"
"2017-03-31","776897","9","Cleveland","28","Philadelphia","H","","Western","","W","","233","122","50","95","13","29","9","16","49","30","8","4","13","8","16"
"2017-03-31","776897","28","Philadelphia","9","Cleveland","V","","Western","","L","","235","105","40","82","11","33","14","19","42","26","7","2","7","17","21"
"2017-03-31","776898","1","Houston","25","Golden State","V","","Western","","L","","235","98","34","92","12","37","18","23","49","20","6","3","19","13","12"
"2017-03-31","776898","25","Golden State","1","Houston","H","","Western","","W","","235","107","43","95","11","32","10","14","43","27","10","14","13","10","20"
"2017-03-31","776899","23","Dallas","31","Memphis","V","","Western","","L","","235","90","29","76","12","34","20","25","38","15","7","4","6","8","21"
"2017-03-31","776899","31","Memphis","23","Dallas","H","","Western","","W","","234","99","35","75","11","27","18","20","47","23","4","4","8","13","22"
"2017-03-31","776900","16","Miami","21","New York","H","","Western","","L","","235","94","34","83","8","33","18","25","41","17","5","4","11","13","17"
"2017-03-31","776900","21","New York","16","Miami","V","","Western","","W","","236","98","38","80","6","16","16","17","39","25","9","5","8","14","18"
"2017-03-31","776901","7","Milwaukee","22","Detroit","H","","Western","","W","","259","108","35","84","14","36","24","34","48","25","6","3","9","12","18"
"2017-03-31","776901","22","Detroit","7","Milwaukee","V","","Western","","L","","262","105","44","97","7","30","10","16","54","25","8","4","13","12","27"
"2017-03-31","776902","15","Sacramento","38","New Orleans","V","","Western","","L","","236","89","35","89","6","19","13","17","52","18","7","6","14","21","17"
"2017-03-31","776902","38","New Orleans","15","Sacramento","H","","Western","","W","","235","117","46","95","10","33","15","19","44","28","17","13","10","12","13"
"2017-03-31","776903","17","San Antonio","35","Oklahoma City","V","","Western","","W","","234","100","37","85","9","27","17","27","41","23","8","11","13","13","23"
"2017-03-31","776903","35","Oklahoma City","17","San Antonio","H","","Western","","L","","234","95","33","81","6","21","23","27","46","21","7","3","13","18","21"
"2017-03-31","776904","10","Toronto","18","Indiana","H","","Western","","W","","236","111","37","82","14","27","23","35","53","23","7","5","16","14","23"
"2017-03-31","776904","18","Indiana","10","Toronto","V","","Western","","L","","236","100","36","87","11","26","17","21","42","19","7","4","12","13","21"
"2017-03-31","776905","20","Washington","26","Utah","V","","Western","","L","","234","88","35","87","5","17","13","16","45","12","8","1","14","14","23"
"2017-03-31","776905","26","Utah","20","Washington","H","","Western","","W","","235","95","33","72","10","25","19","31","42","20","9","7","7","10","18"
"2017-04-01","776906","13","Orlando","36","Brooklyn","V","","Western","","L","","236","111","45","91","10","25","11","15","42","26","9","2","11","14","15"
"2017-04-01","776906","36","Brooklyn","13","Orlando","H","","Western","","W","","234","121","50","94","8","31","13","16","44","26","8","5","9","11","15"
"2017-04-01","776907","6","Atlanta","8","Chicago","V","","Western","","L","","234","104","40","90","11","28","13","17","45","25","4","2","11","13","16"
"2017-04-01","776907","8","Chicago","6","Atlanta","H","","Western","","W","","236","106","40","85","12","30","14","14","40","25","6","4","6","12","17"
"2017-04-01","776908","11","L.A. Clippers","27","L.A. Lakers","H","","Western","","W","","236","115","38","69","11","25","28","34","39","24","8","5","4","17","19"
"2017-04-01","776908","27","L.A. Lakers","11","L.A. Clippers","V","","Western","","L","","235","104","39","90","6","23","20","30","41","26","12","2","15","11","27"
"2017-04-01","776909","2","Minnesota","15","Sacramento","H","","Western","","L","","236","117","39","87","9","25","30","38","41","27","8","4","10","10","23"
"2017-04-01","776909","15","Sacramento","2","Minnesota","V","","Western","","W","","235","123","44","78","11","19","24","33","40","27","5","4","7","17","27"
"2017-04-01","776910","4","Portland","14","Phoenix","H","","Western","","W","","233","130","43","92","15","37","29","31","41","21","12","3","11","12","23"
"2017-04-01","776910","14","Phoenix","4","Portland","V","","Western","","L","","235","117","44","84","3","10","26","32","43","17","8","6","13","17","26"
"2017-04-02","776911","6","Atlanta","36","Brooklyn","V","","Western","","L","","234","82","30","80","7","24","15","23","44","19","9","4","8","19","19"
"2017-04-02","776911","36","Brooklyn","6","Atlanta","H","","Western","","W","","236","91","32","82","10","33","17","20","51","21","11","7","8","19","22"
"2017-04-02","776912","9","Cleveland","18","Indiana","H","","Western","","W","","285","135","47","95","18","43","23","33","56","29","7","4","15","13","19"
"2017-04-02","776912","18","Indiana","9","Cleveland","V","","Western","","L","","286","130","48","105","16","41","18","20","46","32","6","3","12","9","24"
"2017-04-02","776913","20","Washington","25","Golden State","V","","Western","","L","","234","115","43","92","10","27","19","25","38","28","10","4","9","14","20"
"2017-04-02","776913","25","Golden State","20","Washington","H","","Western","","W","","234","139","50","89","16","36","23","26","45","34","7","10","11","17","20"
"2017-04-02","776914","27","L.A. Lakers","31","Memphis","H","","Western","","W","","236","108","40","85","7","19","21","27","51","14","11","2","17","13","12"
"2017-04-02","776914","31","Memphis","27","L.A. Lakers","V","","Western","","L","","235","103","40","80","13","30","10","14","33","29","8","5","5","14","19"
"2017-04-02","776915","16","Miami","24","Denver","H","","Western","","L","","235","113","42","86","13","26","16","21","41","26","3","9","7","11","22"
"2017-04-02","776915","24","Denver","16","Miami","V","","Western","","W","","236","116","44","87","5","20","23","27","39","25","10","6","6","8","14"
"2017-04-02","776916","7","Milwaukee","23","Dallas","H","","Western","","L","","234","105","39","77","12","34","15","18","33","25","9","3","4","13","20"
"2017-04-02","776916","23","Dallas","7","Milwaukee","V","","Western","","W","","235","109","38","73","14","36","19","20","30","25","7","1","4","13","18"
"2017-04-02","776917","8","Chicago","38","New Orleans","V","","Western","","W","","235","117","45","92","13","26","14","18","49","26","7","6","9","11","23"
"2017-04-02","776917","38","New Orleans","8","Chicago","H","","Western","","L","","237","110","33","81","10","30","34","35","40","24","7","4","6","12","14"
"2017-04-02","776918","5","Boston","21","New York","V","","Western","","W","","234","110","40","72","12","37","18","26","41","22","8","3","5","17","25"
"2017-04-02","776918","21","New York","5","Boston","H","","Western","","L","","236","94","33","85","7","25","21","25","32","20","12","2","8","11","20"
"2017-04-02","776919","3","Charlotte","35","Oklahoma City","V","","Western","","W","","235","113","37","77","11","30","28","32","37","20","18","5","3","16","13"
"2017-04-02","776919","35","Oklahoma City","3","Charlotte","H","","Western","","L","","235","101","39","84","12","31","11","12","42","19","10","5","7","24","20"
"2017-04-02","776920","1","Houston","14","Phoenix","V","","Western","","W","","236","123","47","100","14","38","15","23","46","23","8","4","13","15","23"
"2017-04-02","776920","14","Phoenix","1","Houston","H","","Western","","L","","235","116","42","100","8","34","24","29","61","24","8","12","22","23","24"
"2017-04-02","776921","17","San Antonio","26","Utah","H","","Western","","W","","234","109","40","77","10","19","19","22","42","26","7","6","8","13","17"
"2017-04-02","776921","26","Utah","17","San Antonio","V","","Western","","L","","236","103","43","89","9","24","8","13","36","24","6","8","12","10","18"
"2017-04-02","776922","10","Toronto","28","Philadelphia","H","","Western","","W","","235","113","46","85","6","19","15","19","37","25","12","9","10","15","19"
"2017-04-02","776922","28","Philadelphia","10","Toronto","V","","Western","","L","","234","105","36","80","11","36","22","25","37","25","8","5","13","19","20"
"2017-04-03","981398","2","Minnesota","4","Portland","H","","Western","","W","","236","110","41","83","4","9","24","28","43","26","3","5","11","11","18"
"2017-04-03","981398","4","Portland","2","Minnesota","V","","Western","","L","","237","109","38","86","11","32","22","25","35","24","7","9","11","5","18"
"2017-04-04","776923","9","Cleveland","13","Orlando","H","","Western","","W","","235","122","44","82","18","36","16","21","42","30","9","3","5","12","18"
"2017-04-04","776923","13","Orlando","9","Cleveland","V","","Western","","L","","235","102","33","86","11","33","25","26","43","23","8","3","11","14","21"
"2017-04-04","776924","2","Minnesota","25","Golden State","V","","Western","","L","","235","107","41","96","4","19","21","26","50","22","9","3","19","13","19"
"2017-04-04","776924","25","Golden State","2","Minnesota","H","","Western","","W","","233","121","44","84","14","32","19","24","40","33","9","7","8","13","19"
"2017-04-04","776925","10","Toronto","18","Indiana","V","","Western","","L","","235","90","34","76","5","23","17","19","40","11","7","5","6","13","19"
"2017-04-04","776925","18","Indiana","10","Toronto","H","","Western","","W","","235","108","39","89","12","25","18","18","43","16","7","4","10","11","17"
"2017-04-04","776926","24","Denver","38","New Orleans","V","","Western","","W","","235","134","53","99","13","30","15","21","50","31","3","2","15","10","20"
"2017-04-04","776926","38","New Orleans","24","Denver","H","","Western","","L","","234","131","51","100","14","32","15","17","35","30","5","9","10","7","16"
"2017-04-04","776927","8","Chicago","21","New York","V","","Western","","L","","233","91","32","84","6","27","21","23","36","22","8","4","11","15","15"
"2017-04-04","776927","21","New York","8","Chicago","H","","Western","","W","","235","100","42","88","6","23","10","16","53","26","5","7","16","15","22"
"2017-04-04","776928","7","Milwaukee","35","Oklahoma City","V","","Western","","L","","234","79","29","81","3","18","18","26","38","16","9","5","10","11","19"
"2017-04-04","776928","35","Oklahoma City","7","Milwaukee","H","","Western","","W","","234","110","40","84","9","28","21","25","53","29","9","8","11","13","20"
"2017-04-04","776929","28","Philadelphia","36","Brooklyn","H","","Western","","L","","235","118","43","97","12","38","20","27","36","32","7","4","14","11","22"
"2017-04-04","776929","36","Brooklyn","28","Philadelphia","V","","Western","","W","","235","141","48","75","16","31","29","33","36","36","9","5","1","17","18"
"2017-04-04","776930","15","Sacramento","23","Dallas","H","","Western","","W","","236","98","36","80","12","22","14","17","50","17","11","2","10","18","10"
"2017-04-04","776930","23","Dallas","15","Sacramento","V","","Western","","L","","234","87","32","80","12","43","11","14","39","21","9","8","8","16","13"
"2017-04-04","776931","17","San Antonio","31","Memphis","H","","Western","","W","","260","95","35","80","11","21","14","18","46","22","8","6","8","15","20"
"2017-04-04","776931","31","Memphis","17","San Antonio","V","","Western","","L","","260","89","35","89","8","25","11","18","50","26","9","2","12","15","20"
"2017-04-04","776932","4","Portland","26","Utah","V","","Western","","L","","234","87","33","83","6","26","15","17","28","10","9","4","7","7","20"
"2017-04-04","776932","26","Utah","4","Portland","H","","Western","","W","","233","106","39","73","13","23","15","19","47","21","4","6","7","15","16"
"2017-04-04","776933","3","Charlotte","20","Washington","V","","Western","","L","","235","111","40","78","12","34","19","22","36","21","5","2","8","16","17"
"2017-04-04","776933","20","Washington","3","Charlotte","H","","Western","","W","","235","118","43","84","17","34","15","18","36","31","10","3","6","12","18"
"2017-04-05","776934","5","Boston","9","Cleveland","H","","Western","","L","","233","91","33","81","7","33","18","29","38","21","6","4","8","12","18"
"2017-04-05","776934","9","Cleveland","5","Boston","V","","Western","","W","","236","114","43","92","11","36","17","18","51","19","7","5","13","10","26"
"2017-04-05","776935","3","Charlotte","16","Miami","H","","Western","","L","","237","99","35","78","8","25","21","24","36","19","2","7","4","6","15"
